arrival_rate,idle_timer,average_delay
2.4170854271356785,3,1.7170655604695209
2.4316582914572864,3,1.760992152347973
2.4462311557788947,3,1.8072362715484513
2.4608040201005026,3,1.8559855391329263
2.4753768844221105,3,1.9074484368378533
2.4899497487437188,3,1.9618572865232817
2.5045226130653266,3,2.0194717554363377
2.519095477386935,3,2.0805829988241893
2.533668341708543,3,2.145518579315379
2.5482412060301507,3,2.2146483384676303
2.562814070351759,3,2.288391442653011
2.577386934673367,3,2.3672248867399786
2.5919597989949748,3,2.4516938200203313
2.606532663316583,3,2.542424166813659
2.621105527638191,3,2.6401381595459017
2.6356783919597992,3,2.745673599793588
2.650251256281407,3,2.8600079346157936
2.664824120603015,3,2.984288613695062
2.6793969849246233,3,3.1198717257252295
2.693969849246231,3,3.2683716737939132
2.7085427135678395,3,3.4317257534066643
2.7231155778894474,3,3.6122791235983454
2.7376884422110552,3,3.8128981017756844
2.7522613065326635,3,4.037123445002456
2.7668341708542714,3,4.289381111794696
2.7814070351758793,3,4.575277328662769
2.7959798994974876,3,4.902020113772177
2.8105527638190955,3,5.279035350016557
2.825125628140704,3,5.718890894658642
2.8396984924623117,3,6.238724748807874
2.8542713567839195,3,6.8625301286192375
2.868844221105528,3,7.624963917327679
2.8834170854271357,3,8.578011456347598
2.897989949748744,3,9.803364014500925
2.912562814070352,3,11.437173726520532
2.9271356783919598,3,13.7245144578135
2.941708542713568,3,17.15553396643429
2.956281407035176,3,22.873910389087527
2.970854271356784,3,34.310678185261374
2.985427135678392,3,68.6210097463874
3.0,3,
0.1,4,0.9969127041751095
0.11457286432160804,4,0.9679116918615815
0.12914572864321608,4,0.9402029361172645
0.14371859296482414,4,0.9137517966032902
0.15829145728643218,4,0.8885228761356294
0.17286432160804022,4,0.8644801825846615
0.18743718592964825,4,0.8415872942429311
0.2020100502512563,4,0.8198075241085937
0.21658291457286433,4,0.7991040794214604
0.23115577889447236,4,0.7794402136056302
0.2457286432160804,4,0.7607793685041826
0.26030150753768844,4,0.7430853054309347
0.27487437185929653,4,0.7263222241108812
0.2894472361809045,4,0.7104548690376874
0.3040201005025126,4,0.6954486231493086
0.3185929648241206,4,0.6812695890191074
0.3331658291457287,4,0.6678846579882357
0.34773869346733666,4,0.6552615678344753
0.36231155778894475,4,0.6433689496918653
0.37688442211055273,4,0.6321763650125917
0.3914572864321608,4,0.621654333405329
0.4060301507537688,4,0.6117743521993553
0.4206030150753769,4,0.6025089085772288
0.4351758793969849,4,0.5938314850958284
0.44974874371859297,4,0.5857165593804119
0.46432160804020106,4,0.5781395987327239
0.47889447236180904,4,0.5710770503450097
0.49346733668341713,4,0.5645063277594858
0.5080402010050251,4,0.558405794159256
0.5226130653266332,4,0.5527547430232886
0.5371859296482412,4,0.5475333766260237
0.5517587939698493,4,0.5427227828121889
0.5663316582914573,4,0.5383049104301071
0.5809045226130654,4,0.5342625437624579
0.5954773869346733,4,0.5305792762523648
0.6100502512562814,4,0.5272394837848766
0.6246231155778894,4,0.5242282977493947
0.6391959798994975,4,0.5215315780772787
0.6537688442211055,4,0.5191358864206316
0.6683417085427136,4,0.5170284596129354
0.6829145728643216,4,0.5151971835296192
0.6974874371859296,4,0.5136305674465838
0.7120603015075376,4,0.5123177189769879
0.7266331658291457,4,0.5112483196510196
0.7412060301507537,4,0.5104126011897393
0.7557788944723618,4,0.5098013225122022
0.7703517587939698,4,0.5094057475047833
0.7849246231155779,4,0.5092176235727441
0.799497487437186,4,0.5092291609864898
0.8140703517587939,4,0.5094330130284801
0.828643216080402,4,0.5098222569412878
0.84321608040201,4,0.5103903756727038
0.8577889447236181,4,0.5111312404099755
0.8723618090452261,4,0.512039093892126
0.8869346733668342,4,0.5131085344867783
0.9015075376884422,4,0.5143345010158783
0.9160804020100503,4,0.5157122583131606
0.9306532663316582,4,0.5172373834950225
0.9452261306532663,4,0.5189057529256416
0.9597989949748743,4,0.5207135298566314
0.9743718592964824,4,0.5226571527212377
0.9889447236180904,4,0.5247333240629967
1.0035175879396985,4,0.5269390000788876
1.0180904522613066,4,0.529271380757259
1.0326633165829147,4,0.5317279005912002
1.0472361809045228,4,0.534306219848528
1.0618090452261306,4,0.537004216380135
1.0763819095477387,4,0.5398199779491181
1.0909547738693468,4,0.542751795063826
1.105527638190955,4,0.545798154298739
1.120100502512563,4,0.5489577320879185
1.1346733668341709,4,0.5522293889766091
1.149246231155779,4,0.5556121643174675
1.163819095477387,4,0.5591052713987891
1.1783919597989951,4,0.5627080929930343
1.192964824120603,4,0.5664201773148979
1.207537688442211,4,0.570241234379117
1.2221105527638192,4,0.5741711327491915
1.2366834170854273,4,0.5782098966691688
1.2512562814070352,4,0.5823577035716467
1.2658291457286432,4,0.5866148819561579
1.2804020100502513,4,0.5909819096331252
1.2949748743718594,4,0.5954594123296327
1.3095477386934675,4,0.6000481626543097
1.3241206030150754,4,0.6047490794197258
1.3386934673366835,4,0.6095632273218061
1.3532663316582916,4,0.6144918169769258
1.3678391959798997,4,0.6195362053185208
1.3824120603015075,4,0.6246978963562853
1.3969849246231156,4,0.6299785423022837
1.4115577889447237,4,0.6353799450696366
1.4261306532663318,4,0.6409040581508202
1.4407035175879397,4,0.6465529888840628
1.4552763819095478,4,0.6523290011178535
1.4698492462311559,4,0.6582345182851825
1.484422110552764,4,0.6642721269008421
1.498994974874372,4,0.6704445804969241
1.51356783919598,4,0.6767548040135801
1.528140703517588,4,0.6832058986641789
1.542713567839196,4,0.6898011472962003
1.5572864321608042,4,0.6965440202715808
1.571859296482412,4,0.7034381818927872
1.5864321608040202,4,0.7104874974036569
1.6010050251256283,4,0.7176960405970275
1.6155778894472363,4,0.7250681020644278
1.6301507537688442,4,0.7326081981266191
1.6447236180904523,4,0.7403210804876115
1.6592964824120604,4,0.748211746658965
1.6738693467336685,4,0.7562854512057543
1.6884422110552764,4,0.7645477178705814
1.7030150753768845,4,0.7730043526374981
1.7175879396984925,4,0.7816614578037353
1.7321608040201006,4,0.7905254471337491
